DistrictID,DistrictName,Total,FireWood,CropResidue,CowdungCake,Coal,Kerosene,LPG,Electricity,Biogas,Other,NoCooking,pctFireWood,pctbiomass, pop ,category,TotalRural,RFireWood,RCropResidue,RCowdungCake,RCoal,RKerosene,RLPG,RElectricity,RBiogas,ROther,RNoCooking,pctRFireWood,pctbiomass,pctbiomass,category,TotalUrban,UFireWood,UCropResidue,UCowdungCake,UCoal,UKerosene,ULPG,UElectricity,UBiogas,UOther,UNoCooking,pctUFireWood,pctbiomass,category
16198, Vellore ,927318,459136,"5,967","2,459","1,522","34,420","4,17,535",375,"1,998",741,"3,165",49.51,49," 4,636,590 ",Total,537022,360931,"3,970","1,780","1,084","7,936","1,57,635",176,"1,225",474,"1,811",67.21,68.57,68.00,Rural,390296,98205,"1,997",679,438,"26,484","2,59,900",199,773,267,"1,354",25.16,26.03,Urban
16199, Villupuram ,804343,540000,"6,923","2,279","1,383","20,732","2,28,172",250,"2,093",190,"2,321",67.14,67," 4,021,715 ",Total,683022,511050,"6,103","2,084","1,255","11,110","1,47,477",187,"1,694",138,"1,924",74.82,76.22,76.00,Rural,121321,28950,820,195,128,"9,622","80,695",63,399,52,397,23.86,24.85,Urban
16200, Virudhunagar ,540132,243146,"2,883",612,359,"51,625","2,35,005",320,"1,531",328,"4,323",45.02,45," 2,700,660 ",Total,266882,165774,"1,691",328,176,"12,432","83,454",150,664,55,"2,158",62.12,62.96,62.00,Rural,273250,77372,"1,192",284,183,"39,193","1,51,551",170,867,273,"2,165",28.32,29.02,Urban
16135, Ajmer ,483931,295045,"5,004","2,723",889,"6,120","1,71,799",98,577,527,"1,149",60.97,60," 2,419,655 ",Total,294870,261379,"4,153","1,428",293,959,"25,140",82,370,430,636,88.64,90.78,90.00,Rural,189061,33666,851,"1,295",596,"5,161","1,46,659",16,207,97,513,17.81,19.31,Urban
16136, Alwar ,628913,230357,"2,53,299","18,289",448,"1,637","1,23,478",181,176,214,834,36.63,36," 3,144,565 ",Total,505266,208288,"2,44,375","14,266",239,540,"36,728",142,78,83,527,41.22,92.48,92.00,Rural,123647,22069,"8,924","4,023",209,"1,097","86,750",39,98,131,307,17.85,28.59,Urban
16137, Banswara ,366059,290701,"30,752","4,207",85,"3,065","34,189",89,"1,147",498,"1,326",79.41,79," 1,830,295 ",Total,339174,283894,"30,587","4,164",75,"1,452","16,089",82,"1,105",479,"1,247",83.70,94.11,94.00,Rural,26885,6807,165,43,10,"1,613","18,100",7,42,19,79,25.32,26.20,Urban
16138, Baran ,240321,142355,"9,287","52,386",152,"2,446","32,685",94,210,141,565,59.24,59," 1,201,605 ",Total,191575,123794,"7,644","49,520",89,608,"9,196",53,143,113,415,64.62,94.56,94.00,Rural,48746,18561,"1,643","2,866",63,"1,838","23,489",41,67,28,150,38.08,47.51,Urban
16139, Barmer ,447776,380716,"20,381","2,796",201,"1,617","39,580",328,338,360,"1,459",85.02,85," 2,238,880 ",Total,416017,374159,"19,660","2,700",110,848,"16,532",311,273,338,"1,086",89.94,95.42,95.00,Rural,31759,6557,721,96,91,769,"23,048",17,65,22,373,20.65,23.57,Urban
16140, Bharatpur ,423607,127822,"2,00,170","32,493",365,589,"61,113",151,198,118,588,30.17,30," 2,118,035 ",Total,338086,102982,"1,91,538","28,399",258,174,"14,149",121,58,36,371,30.46,95.60,95.00,Rural,85521,24840,"8,632","4,094",107,415,"46,964",30,140,82,217,29.05,44.15,Urban
16141, Bhilwara ,493597,382738,"7,862","1,373",358,"5,346","93,768",119,494,493,"1,046",77.54,77," 2,467,985 ",Total,394235,356027,"7,070","1,216",178,"1,543","26,627",101,356,386,731,90.31,92.55,92.00,Rural,99362,26711,792,157,180,"3,803","67,141",18,138,107,315,26.88,28.13,Urban
16142, Bikaner ,375970,198685,"8,572","54,287",201,"3,581","1,08,812",95,970,235,532,52.85,52," 1,879,850 ",Total,242492,182721,"7,674","39,017",116,352,"12,115",69,128,114,186,75.35,94.70,94.00,Rural,133478,15964,898,"15,270",85,"3,229","96,697",26,842,121,346,11.96,24.23,Urban
16143, Bundi ,220071,151485,"11,549","20,742",134,"1,787","33,406",59,178,233,498,68.83,68," 1,100,355 ",Total,177525,134868,"10,913","20,059",100,338,"10,562",40,121,198,326,75.97,93.59,93.00,Rural,42546,16617,636,683,34,"1,449","22,844",19,57,35,172,39.06,42.32,Urban
16144, Chittaurgarh ,326449,253019,"8,161","1,114",251,"3,426","59,190",93,192,146,857,77.51,77," 1,632,245 ",Total,268363,237530,"7,296",992,104,863,"20,738",74,103,112,551,88.51,91.68,91.00,Rural,58086,15489,865,122,147,"2,563","38,452",19,89,34,306,26.67,28.68,Urban
16145, Churu ,347351,261245,"4,809","5,471",92,"1,062","74,197",51,95,42,287,75.21,75," 1,736,755 ",Total,254921,231388,"4,134","3,923",49,183,"15,026",39,29,28,122,90.77,93.96,93.00,Rural,92430,29857,675,"1,548",43,879,"59,171",12,66,14,165,32.30,34.77,Urban
16146, Dausa ,290829,176185,"70,753","6,951",196,506,"35,600",55,69,145,369,60.58,60," 1,454,145 ",Total,256059,165296,"69,767","6,496",158,266,"13,527",48,51,137,313,64.55,94.45,94.00,Rural,34770,10889,986,455,38,240,"22,073",7,18,8,56,31.32,35.59,Urban
16147, Dhaulpur ,202184,67610,"99,615","9,266",146,406,"24,561",114,80,59,327,33.44,33," 1,010,920 ",Total,161598,51101,"96,348","8,512",101,105,"5,107",84,20,35,185,31.62,96.60,96.00,Rural,40586,16509,"3,267",754,45,301,"19,454",30,60,24,142,40.68,50.75,Urban
16148, Dungarpur ,283556,245934,"4,733","1,736",54,"3,218","26,351",66,895,140,429,86.73,86," 1,417,780 ",Total,264893,240182,"4,620","1,723",44,"1,779","15,118",64,870,129,364,90.67,93.13,93.00,Rural,18663,5752,113,13,10,"1,439","11,233",2,25,11,65,30.82,31.61,Urban
16149, Ganganagar ,373877,124355,"1,52,835","3,544",197,"3,063","88,543",74,349,108,809,33.26,33," 1,869,385 ",Total,269763,94860,"1,46,378","2,350",116,494,"24,700",53,278,76,458,35.16,90.37,90.00,Rural,104114,29495,"6,457","1,194",81,"2,569","63,843",21,71,32,351,28.33,35.79,Urban
16150, Hanumangarh ,328871,151616,"1,14,175","5,414",184,"1,344","55,515",46,175,42,360,46.10,46," 1,644,355 ",Total,261513,129190,"1,10,931","3,697",143,348,"16,792",38,131,30,213,49.40,93.30,93.00,Rural,67358,22426,"3,244","1,717",41,996,"38,723",8,44,12,147,33.29,40.74,Urban
16151, Jaipur ,1145904,483687,"51,367","9,391","2,275","21,651","5,70,997",345,"2,294","1,007","2,890",42.21,42," 5,729,520 ",Total,502634,390249,"46,729","6,460",361,"1,062","55,944",227,551,377,674,77.64,88.37,88.00,Rural,643270,93438,"4,638","2,931","1,914","20,589","5,15,053",118,"1,743",630,"2,216",14.53,16.10,Urban
16152, Jaisalmer ,113399,94133,"3,197","2,606",27,451,"12,431",59,84,87,324,83.01,83," 566,995 ",Total,98284,88995,"2,642","2,566",17,202,"3,480",52,42,79,209,90.55,95.95,95.00,Rural,15115,5138,555,40,10,249,"8,951",7,42,8,115,33.99,38.05,Urban
16153, Jalor ,329516,278341,"7,311","1,094",395,"1,553","39,745",76,209,263,529,84.47,84," 1,647,580 ",Total,302242,268198,"7,090","1,012",273,723,"24,034",71,170,218,453,88.74,91.58,91.00,Rural,27274,10143,221,82,122,830,"15,711",5,39,45,76,37.19,38.91,Urban
16154, Jhalawar ,282208,216420,"8,712","13,592",84,"3,194","38,909",105,181,326,685,76.69,76," 1,411,040 ",Total,237475,202010,"8,226","13,114",58,934,"12,131",80,155,272,495,85.07,94.19,94.00,Rural,44733,14410,486,478,26,"2,260","26,778",25,26,54,190,32.21,34.55,Urban
16155, Jhunjhunun ,383664,226595,"22,385",694,201,986,"1,31,987",77,170,81,488,59.06,59," 1,918,320 ",Total,301647,203843,"21,433",437,146,350,"74,885",66,104,72,311,67.58,74.90,74.00,Rural,82017,22752,952,257,55,636,"57,102",11,66,9,177,27.74,29.29,Urban
16156, Jodhpur ,626578,384416,"15,893","16,968",887,"9,064","1,97,135",183,484,350,"1,198",61.35,61," 3,132,890 ",Total,413367,353025,"14,862","15,995",155,803,"27,487",111,192,195,542,85.40,92.95,92.00,Rural,213211,31391,"1,031",973,732,"8,261","1,69,648",72,292,155,656,14.72,16.08,Urban
16157, Karauli ,262659,132857,"87,510","12,727",302,552,"28,296",68,46,69,232,50.58,50," 1,313,295 ",Total,225191,117264,"85,498","11,891",219,197,"9,811",60,25,54,172,52.07,95.44,95.00,Rural,37468,15593,"2,012",836,83,355,"18,485",8,21,15,60,41.62,49.48,Urban
16158, Kota ,379825,146991,"6,780","42,526",749,"12,376","1,65,563",179,517,372,"3,772",38.70,38," 1,899,125 ",Total,149275,94337,"4,591","36,200",92,739,"12,597",46,159,208,306,63.20,90.72,90.00,Rural,230550,52654,"2,189","6,326",657,"11,637","1,52,966",133,358,164,"3,466",22.84,26.89,Urban
16159, Nagaur ,583941,448338,"19,404","14,450",387,"1,940","97,267",272,289,386,"1,208",76.78,76," 2,919,705 ",Total,483188,413974,"17,955","12,609",242,653,"36,107",206,216,306,920,85.68,92.11,92.00,Rural,100753,34364,"1,449","1,841",145,"1,287","61,160",66,73,80,288,34.11,37.60,Urban
16160, Pali ,428992,321336,"4,500",632,"2,021","4,334","94,821",84,304,272,688,74.90,74," 2,144,960 ",Total,341833,295032,"3,763",433,611,"1,023","39,989",73,196,225,488,86.31,87.78,87.00,Rural,87159,26304,737,199,"1,410","3,311","54,832",11,108,47,200,30.18,32.92,Urban
16161, Rajsamand ,245488,202529,"3,423",649,123,"1,978","36,073",80,85,57,491,82.50,82," 1,227,440 ",Total,209743,190903,"3,158",539,72,908,"13,678",75,64,45,301,91.02,92.84,92.00,Rural,35745,11626,265,110,51,"1,070","22,395",5,21,12,190,32.52,33.75,Urban
16162, Sawai Madhopur ,253987,103850,"87,143","20,678",327,923,"40,116",93,239,110,508,40.89,40," 1,269,935 ",Total,206526,89077,"85,519","19,580",144,251,"11,247",81,189,79,359,43.13,94.13,94.00,Rural,47461,14773,"1,624","1,098",183,672,"28,869",12,50,31,149,31.13,37.31,Urban
16163, Sikar ,445713,299216,"11,281","1,054",379,"1,327","1,31,342",77,248,160,629,67.13,67," 2,228,565 ",Total,347063,273574,"10,461",872,209,428,"60,789",69,147,119,395,78.83,82.19,82.00,Rural,98650,25642,820,182,170,899,"70,553",8,101,41,234,25.99,27.22,Urban
16164, Sirohi ,202260,144971,"4,760",319,717,"3,630","47,182",46,59,42,534,71.68,71," 1,011,300 ",Total,161080,133655,"4,522",253,269,"1,861","20,086",44,34,21,335,82.97,86.12,86.00,Rural,41180,11316,238,66,448,"1,769","27,096",2,25,21,199,27.48,29.36,Urban
16165, Tonk ,267840,192842,"30,503","9,860",152,"1,291","32,359",80,139,143,471,72.00,71," 1,339,200 ",Total,214114,167209,"28,908","9,301",58,241,"7,815",72,85,114,311,78.09,96.02,96.00,Rural,53726,25633,"1,595",559,94,"1,050","24,544",8,54,29,160,47.71,51.95,Urban
16166, Udaipur ,617921,469570,"8,816","1,866",599,"6,691","1,28,320",205,519,283,"1,052",75.99,75," 3,089,605 ",Total,496777,450631,"8,054","1,624",303,"1,951","32,673",186,372,245,738,90.71,92.77,92.00,Rural,121144,18939,762,242,296,"4,740","95,647",19,147,38,314,15.63,16.74,Urban
16118, Amritsar ,480303,27813,"13,867","1,23,203","1,249","26,747","2,79,993",90,"5,788",196,"1,357",5.79,5," 2,401,515 ",Total,212566,13689,"11,284","1,07,049",404,"3,997","72,014",45,"3,449",102,533,6.44,62.35,62.00,Rural,267737,14124,"2,583","16,154",845,"22,750","2,07,979",45,"2,339",94,824,5.28,12.62,Urban
16119, Bathinda ,266035,56334,"60,840","18,044",915,"6,769","1,18,427",72,"3,742",169,723,21.18,21," 1,330,175 ",Total,170853,43595,"57,809","15,385",307,"5,049","45,242",63,"2,818",136,449,25.52,68.62,68.00,Rural,95182,12739,"3,031","2,659",608,"1,720","73,185",9,924,33,274,13.38,20.04,Urban
16120, Faridkot ,118193,23235,"12,044","17,896",235,"1,005","62,103",29,"1,190",113,343,19.66,19," 590,965 ",Total,76262,17060,"11,342","16,690",64,448,"29,470",27,855,86,220,22.37,59.32,59.00,Rural,41931,6175,702,"1,206",171,557,"32,633",2,335,27,123,14.73,19.75,Urban
16121, Fatehgarh Sahib ,115753,4836,"2,024","34,431",150,"7,407","64,037",23,"2,234",56,555,4.18,4," 578,765 ",Total,77684,3193,"1,682","32,847",72,"2,508","35,085",11,"1,902",32,352,4.11,48.69,48.00,Rural,38069,1643,342,"1,584",78,"4,899","28,952",12,332,24,203,4.32,9.64,Urban
16122, Firozpur ,374167,100590,"47,945","73,735",379,"4,121","1,41,899",119,"4,372",245,762,26.88,26," 1,870,835 ",Total,271536,86913,"45,897","67,093",275,"2,093","65,066",103,"3,418",210,468,32.01,73.80,73.00,Rural,102631,13677,"2,048","6,642",104,"2,028","76,833",16,954,35,294,13.33,21.93,Urban
16123, Gurdaspur ,431212,66651,"11,714","95,422",966,"5,581","2,44,468",135,"5,161",115,999,15.46,15," 2,156,060 ",Total,309898,55794,"10,820","90,759",559,"2,615","1,43,924",122,"4,545",83,677,18.00,50.99,50.00,Rural,121314,10857,894,"4,663",407,"2,966","1,00,544",13,616,32,322,8.95,13.89,Urban
16124, Hoshiarpur ,329694,90545,"9,871","18,576",374,"4,761","2,01,675",104,"2,653",118,"1,017",27.46,27," 1,648,470 ",Total,258523,82755,"9,151","17,984",256,"2,625","1,42,641",84,"2,158",85,784,32.01,42.64,42.00,Rural,71171,7790,720,592,118,"2,136","59,034",20,495,33,233,10.95,13.00,Urban
16125, Jalandhar ,454073,36532,"17,119","64,519","1,164","29,295","2,99,449",56,"3,754",341,"1,844",8.05,8," 2,270,365 ",Total,213390,22425,"15,392","59,525",411,"7,509","1,04,742",28,"2,200",215,943,10.51,45.91,45.00,Rural,240683,14107,"1,727","4,994",753,"21,786","1,94,707",28,"1,554",126,901,5.86,9.02,Urban
16126, Kapurthala ,165336,12680,"7,770","25,935",245,"5,529","1,10,555",23,"1,855",261,483,7.67,7," 826,680 ",Total,106870,9451,"7,111","24,646",126,"2,341","61,605",19,"1,034",238,299,8.84,38.90,38.00,Rural,58466,3229,659,"1,289",119,"3,188","48,950",4,821,23,184,5.52,9.10,Urban
16127, Ludhiana ,716104,37016,"14,236","1,12,754","1,858","49,664","4,88,757",165,"8,573",368,"2,713",5.17,5," 3,580,520 ",Total,278323,15502,"10,505","1,00,636",285,"6,752","1,38,033",46,"5,321",148,"1,095",5.57,45.66,45.00,Rural,437781,21514,"3,731","12,118","1,573","42,912","3,50,724",119,"3,252",220,"1,618",4.91,8.94,Urban
16128, Mansa ,147127,34666,"49,268","21,132",142,382,"39,414",68,"1,519",57,479,23.56,23," 735,635 ",Total,115334,29934,"47,155","18,962",99,208,"17,074",53,"1,412",49,388,25.95,83.41,83.00,Rural,31793,4732,"2,113","2,170",43,174,"22,340",15,107,8,91,14.88,28.52,Urban
16129, Moga ,191228,11695,"17,359","65,891",268,"2,175","89,445",51,"3,424",221,699,6.12,6," 956,140 ",Total,145530,8572,"16,109","61,108",138,982,"54,620",41,"3,236",198,526,5.89,59.18,59.00,Rural,45698,3123,"1,250","4,783",130,"1,193","34,825",10,188,23,173,6.83,20.37,Urban
16130, Muktsar ,172792,51824,"32,896","8,078",111,"1,903","76,441",71,850,129,489,29.99,29," 863,960 ",Total,122957,42978,"31,726","6,876",60,"1,009","39,173",56,686,115,278,34.95,66.49,66.00,Rural,49835,8846,"1,170","1,202",51,894,"37,268",15,164,14,211,17.75,22.64,Urban
16132, Patiala ,361740,26691,"6,570","1,05,265",512,"6,402","2,09,192",68,"5,495",178,"1,367",7.38,7," 1,808,700 ",Total,209720,18162,"5,577","98,645",284,"1,848","79,890",52,"4,284",99,879,8.66,58.54,58.00,Rural,152020,8529,993,"6,620",228,"4,554","1,29,302",16,"1,211",79,488,5.61,10.82,Urban
16133, Rupnagar ,132854,41835,"2,465","15,455",345,"2,452","67,749",83,"1,966",45,459,31.49,31," 664,270 ",Total,96022,38480,"2,138","14,444",155,"1,173","37,697",68,"1,476",39,352,40.07,57.55,57.00,Rural,36832,3355,327,"1,011",190,"1,279","30,052",15,490,6,107,9.11,13.27,Urban
16134, Sangrur ,314030,28486,"14,849","1,19,371",336,"4,561","1,35,280",83,"9,469",283,"1,312",9.07,9," 1,570,150 ",Total,215367,20869,"13,556","1,05,295",190,"2,208","63,721",59,"8,362",181,926,9.69,65.05,65.00,Rural,98663,7617,"1,293","14,076",146,"2,353","71,559",24,"1,107",102,386,7.72,23.55,Urban
16076, Dimapur ,76732,31505,594,196,50,"1,272","42,378",77,164,164,332,41.06,41," 383,660 ",Total,36034,22747,255,107,17,250,"12,475",30,63,17,73,63.13,64.23,64.00,Rural,40698,8758,339,89,33,"1,022","29,903",47,101,147,259,21.52,23.01,Urban
16077, Kohima ,52136,30173,231,21,15,689,"20,712",67,77,19,132,57.87,57," 260,680 ",Total,26421,24540,166,7,2,31,"1,568",29,32,7,39,92.88,93.57,93.00,Rural,25715,5633,65,14,13,658,"19,144",38,45,12,93,21.91,22.31,Urban
16078, Mokokchung ,42344,34501,272,9,14,134,"7,236",24,21,87,46,81.48,81," 211,720 ",Total,30016,27558,184,8,10,10,"2,183",18,1,20,24,91.81,92.55,92.00,Rural,12328,6943,88,1,4,124,"5,053",6,20,67,22,56.32,57.62,Urban
16079, Mon ,41347,39500,488,18,36,82,"1,080",10,17,6,110,95.53,95," 206,735 ",Total,35804,35043,436,16,35,15,125,9,12,5,108,97.87,99.25,99.00,Rural,5543,4457,52,2,1,67,955,1,5,1,2,80.41,81.42,Urban
16080, Phek ,37891,35386,236,19,5,19,"2,073",31,23,3,96,93.39,93," 189,455 ",Total,32889,31662,203,19,5,13,847,24,22,2,92,96.27,96.97,96.00,Rural,5002,3724,33,0,0,6,"1,226",7,1,1,4,74.45,75.13,Urban
16081, Tuensang ,38987,37611,452,6,8,48,773,8,31,8,42,96.47,96," 194,935 ",Total,32185,31613,345,4,3,20,145,5,9,8,33,98.22,99.34,99.00,Rural,6802,5998,107,2,5,28,628,3,22,0,9,88.18,89.86,Urban
16082, Wokha ,33269,29390,201,34,6,82,"3,228",239,16,25,48,88.34,88," 166,345 ",Total,27028,25577,168,33,5,11,930,233,16,24,31,94.63,95.48,95.00,Rural,6241,3813,33,1,1,71,"2,298",6,0,1,17,61.10,61.67,Urban
16083, Zunheboto ,30333,28266,291,51,4,206,"1,433",15,7,2,58,93.19,93," 151,665 ",Total,25388,24343,258,21,4,51,637,13,4,2,55,95.88,97.01,97.00,Rural,4945,3923,33,30,0,155,796,2,3,0,3,79.33,80.61,Urban
16068, Aizawl ,81912,13869,121,24,222,"2,600","64,710",183,25,16,142,16.93,16," 409,560 ",Total,17157,10928,33,6,29,92,"6,015",24,15,3,12,63.69,64.11,64.00,Rural,64755,2941,88,18,193,"2,508","58,695",159,10,13,130,4.54,5.02,Urban
16069, Champhai ,25660,15654,81,4,597,65,"9,115",44,20,57,23,61.01,61," 128,300 ",Total,15604,13058,50,4,229,18,"2,154",14,13,52,12,83.68,85.83,85.00,Rural,10056,2596,31,0,368,47,"6,961",30,7,5,11,25.82,29.83,Urban
16070, Kolasib ,17296,7974,102,10,103,251,"8,787",30,13,3,23,46.10,46," 86,480 ",Total,7664,5247,34,5,3,20,"2,320",24,3,0,8,68.46,69.01,69.00,Rural,9632,2727,68,5,100,231,"6,467",6,10,3,15,28.31,30.14,Urban
16071, Lawngtlai ,22894,17256,74,10,8,260,"5,213",3,41,1,28,75.37,75," 114,470 ",Total,19039,16765,64,9,3,75,"2,070",3,38,1,11,88.06,88.46,88.00,Rural,3855,491,10,1,5,185,"3,143",0,3,0,17,12.74,13.15,Urban
16072, Lunglei ,32617,18080,73,8,18,300,"14,037",30,10,7,54,55.43,55," 163,085 ",Total,18748,16569,54,2,9,35,"2,043",10,8,3,15,88.38,88.74,88.00,Rural,13869,1511,19,6,9,265,"11,994",20,2,4,39,10.89,11.17,Urban
16073, Mamit ,17204,12883,83,53,4,104,"4,010",25,3,20,19,74.88,74," 86,020 ",Total,14048,11752,70,52,1,45,"2,076",17,0,19,16,83.66,84.67,84.00,Rural,3156,1131,13,1,3,59,"1,934",8,3,1,3,35.84,36.41,Urban
16074, Saiha ,10914,5734,43,2,2,239,"4,783",2,96,2,11,52.54,52," 54,570 ",Total,6305,5484,32,0,0,14,770,0,0,2,3,86.98,87.52,87.00,Rural,4609,250,11,2,2,225,"4,013",2,96,0,8,5.42,5.75,Urban
16075, Serchhip ,12580,6917,36,0,11,61,"5,511",24,3,3,14,54.98,54," 62,900 ",Total,6309,4913,20,0,1,10,"1,352",7,1,0,5,77.87,78.21,78.00,Rural,6271,2004,16,0,10,51,"4,159",17,2,3,9,31.96,32.42,Urban
16066, West Garo Hills ,121780,107225,"1,896",916,71,985,"10,006",135,166,73,307,88.05,88," 608,900 ",Total,107941,101556,"1,799",887,59,95,"3,054",52,92,71,276,94.08,96.69,96.00,Rural,13839,5669,97,29,12,890,"6,952",83,74,2,31,40.96,41.98,Urban
16061, East Garo Hills ,57357,54832,279,93,8,134,"1,839",85,22,8,57,95.60,95," 286,785 ",Total,49612,48855,237,73,7,47,313,23,10,6,41,98.47,99.13,99.00,Rural,7745,5977,42,20,1,87,"1,526",62,12,2,16,77.17,78.01,Urban
16065, South Garo Hills ,24208,22952,231,127,13,249,482,46,49,6,53,94.81,94," 121,040 ",Total,21836,21204,201,112,9,115,108,23,11,6,47,97.11,98.61,98.00,Rural,2372,1748,30,15,4,134,374,23,38,0,6,73.69,75.76,Urban
16067, West Khasi Hills ,63620,61484,593,50,446,143,476,236,77,7,108,96.64,96," 318,100 ",Total,56508,55430,529,48,94,61,135,83,20,5,103,98.09,99.29,99.00,Rural,7112,6054,64,2,352,82,341,153,57,2,5,85.12,91.03,Urban
16062, East Khasi Hills ,160832,83618,669,61,"9,928","17,627","41,496","6,668",341,157,267,51.99,51," 804,160 ",Total,84694,76111,464,23,"1,552","1,871","2,504","1,904",84,104,77,89.87,92.40,92.00,Rural,76138,7507,205,38,"8,376","15,756","38,992","4,764",257,53,190,9.86,21.25,Urban
16063, Jaintia Hills ,64842,54002,592,45,"1,484",599,"7,150",531,151,188,100,83.28,83," 324,210 ",Total,59681,53822,567,44,982,460,"2,932",462,149,168,95,90.18,93.13,93.00,Rural,5161,180,25,1,502,139,"4,218",69,2,20,5,3.49,14.11,Urban
16052, Bishnupur ,44891,31854,656,102,403,69,"11,393",24,106,254,30,70.96,70," 224,455 ",Total,28147,22248,294,47,158,20,"5,263",16,27,60,14,79.04,81.03,81.00,Rural,16744,9606,362,55,245,49,"6,130",8,79,194,16,57.37,62.48,Urban
16053, Chandel ,29097,23524,302,66,"3,628",10,"1,424",12,37,77,17,80.85,80," 145,485 ",Total,25860,23083,275,63,"1,248",8,"1,069",10,15,77,12,89.26,95.69,95.00,Rural,3237,441,27,3,"2,380",2,355,2,22,0,5,13.62,88.08,Urban
16054, Churachandpur ,49916,32713,653,106,"2,591",66,"13,371",67,298,14,37,65.54,65," 249,580 ",Total,46647,32372,625,94,"2,312",60,"10,904",62,177,11,30,69.40,75.92,75.00,Rural,3269,341,28,12,279,6,"2,467",5,121,3,7,10.43,20.28,Urban
16055, East Imphal ,91806,47802,597,134,"1,190",185,"41,213",59,288,231,107,52.07,52," 459,030 ",Total,54014,38514,420,75,213,97,"14,365",28,237,29,36,71.30,72.67,72.00,Rural,37792,9288,177,59,977,88,"26,848",31,51,202,71,24.58,28.32,Urban
16060, West Imphal ,111393,44389,805,251,"2,150",328,"61,736",62,253,"1,255",164,39.85,39," 556,965 ",Total,41512,25612,482,146,270,67,"14,046",27,113,686,63,61.70,65.51,65.00,Rural,69881,18777,323,105,"1,880",261,"47,690",35,140,569,101,26.87,30.99,Urban
16056, Senapati ,34487,31315,344,107,174,42,"2,430",9,16,34,16,90.80,90," 172,435 ",Total,32968,30748,333,106,130,42,"1,542",9,14,32,12,93.27,95.09,95.00,Rural,1519,567,11,1,44,0,888,0,2,2,4,37.33,41.15,Urban
16057, Tamenglong ,24477,22742,345,54,23,26,"1,229",35,9,6,8,92.91,92," 122,385 ",Total,21069,20383,303,41,16,14,289,6,7,3,7,96.74,98.47,98.00,Rural,3408,2359,42,13,7,12,940,29,2,3,1,69.22,71.13,Urban
16058, Thoubal ,85295,65573,"1,650",236,364,60,"15,994",35,139,"1,200",44,76.88,76," 426,475 ",Total,54653,46570,"1,176",198,110,43,"5,824",23,80,603,26,85.21,89.03,89.00,Rural,30642,19003,474,38,254,17,"10,170",12,59,597,18,62.02,66.46,Urban
16059, Ukhrul ,35790,33327,401,58,162,20,"1,659",26,64,38,35,93.12,93," 178,950 ",Total,30882,29830,344,50,70,15,478,18,13,35,29,96.59,98.21,98.00,Rural,4908,3497,57,8,92,5,"1,181",8,51,3,6,71.25,74.51,Urban
15955, Alappuzha ,528275,240127,"4,589",739,305,"2,571","274,392",144,"3,177",224,"2,007",45.45,45," 2,641,375 ",Total,245849,127343,"2,757",261,121,881,"112,025",69,"1,416",127,849,51.80,53.13,53.00,Rural,282426,112784,"1,832",478,184,"1,690","162,367",75,"1,761",97,"1,158",39.93,40.85,Urban
15956, Ernakulam ,791737,274482,"3,067",333,579,"5,898","499,291",615,"5,269",401,"1,802",34.67,34," 3,958,685 ",Total,256310,156649,"1,334",171,305,551,"94,552",92,"2,121",40,495,61.12,61.84,61.00,Rural,535427,117833,"1,733",162,274,"5,347","404,739",523,"3,148",361,"1,307",22.01,22.48,Urban
15957, Idukki ,276976,214613,"2,488",215,155,606,"54,626",119,"3,505",68,581,77.48,77," 1,384,880 ",Total,264649,211041,"2,448",214,150,560,"46,043",114,"3,470",47,562,79.74,80.82,80.00,Rural,12327,3572,40,1,5,46,"8,583",5,35,21,19,28.98,29.52,Urban
15958, Kannur ,543209,416099,"4,971",148,247,"1,060","115,356",219,"3,872",143,"1,094",76.60,76," 2,716,045 ",Total,198846,175648,"1,577",72,71,204,"18,564",76,"2,253",69,312,88.33,89.23,89.00,Rural,344363,240451,"3,394",76,176,856,"96,792",143,"1,619",74,782,69.82,70.91,Urban
15959, Kasaragod ,267762,187707,"2,169",138,203,896,"74,092",121,"1,632",89,715,70.10,70," 1,338,810 ",Total,165969,132948,"1,337",88,108,362,"29,502",68,"1,217",35,304,80.10,81.05,81.00,Rural,101793,54759,832,50,95,534,"44,590",53,415,54,411,53.79,54.81,Urban
15960, Kollam ,663276,384687,"6,778",369,353,"1,820","263,148",160,"3,567",218,"2,176",58.00,57," 3,316,380 ",Total,373677,256741,"4,303",176,226,525,"108,742",98,"1,580",144,"1,142",68.71,70.00,70.00,Rural,289599,127946,"2,475",193,127,"1,295","154,406",62,"1,987",74,"1,034",44.18,45.17,Urban
15961, Kottayam ,480453,282629,"3,163",295,194,"1,533","187,213",181,"3,839",168,"1,238",58.83,58," 2,402,265 ",Total,342707,227044,"2,450",187,146,880,"108,323",126,"2,611",115,825,66.25,67.10,67.00,Rural,137746,55585,713,108,48,653,"78,890",55,"1,228",53,413,40.35,41.02,Urban
15962, Kozhikode ,683825,523789,"7,078",311,239,"1,933","145,558",336,"3,001",185,"1,395",76.60,76," 3,419,125 ",Total,232228,207891,"3,055",134,73,297,"19,073",101,"1,182",30,392,89.52,90.94,90.00,Rural,451597,315898,"4,023",177,166,"1,636","126,485",235,"1,819",155,"1,003",69.95,70.95,Urban
